,time (us),gyro,sim ACC,mag,alt (m),temp,time (s),Senor Acc (m/s^2),Sensor Acc (gs),,R1,R2,,realALT,,,,,,,,,,,,,
,110041250,0,2030,0,1341.884,25.5,110.04125,9.7816416,0.997109235,,-12.02502644,-0.6340958,,1342.518,130.99625,0,32.092,0,32.092,0.007,0,0.007,22.532,1.056,-22.507,0.020243,1342.518
,110107500,0,2047,0,1340.308,25.5,110.1075,9.7816416,0.997109235,,5.114056796,-0.043867235,,1340.352,131.0925,0,32.092,0,32.092,0.007,0,0.007,22.531,1.058,-22.506,0.020242,1340.352
,110173750,0,2039,0,1337.75,25.5,110.17375,9.7816416,0.997109235,,-3.013956124,-0.435965449,,1338.186,131.18875,0,32.092,0,32.092,0.007,0,0.007,22.53,1.059,-22.505,0.020241,1338.186
,110240000,0,2029,0,1336.036,25.5,110.24,9.7816416,0.997109235,,-12.17199405,0.016026047,,1336.02,131.285,0,32.092,0,32.092,0.007,0,0.007,22.53,1.06,-22.505,0.020241,1336.02
,110306250,0,2029,0,1333.19,25.5,110.30625,9.7816416,0.997109235,,-12.25689891,-0.66420719,,1333.854,131.38125,0,32.092,0,32.092,0.007,0,0.007,22.529,1.062,-22.504,0.02024,1333.854
,110372500,0,2050,0,1330.332,25.5,110.3725,9.7816416,0.997109235,,8.071197276,-1.355512887,,1331.688,131.4775,0,32.092,0,32.092,0.007,0,0.007,22.528,1.063,-22.503,0.020239,1331.688
,110438750,0,2016,0,1331.455,25.5,110.43875,9.7816416,0.997109235,,-25.96255084,1.932773346,,1329.522,131.57375,0,32.092,0,32.092,0.007,0,0.007,22.528,1.064,-22.503,0.020238,1329.522
,110505000,0,2039,0,1329.693,25.5,110.505,9.7816416,0.997109235,,-2.896623892,2.336647135,,1327.356,131.67,0,32.092,0,32.092,0.007,0,0.007,22.527,1.066,-22.502,0.020238,1327.356
,110571250,0,2010,0,1327.215,25.5,110.57125,9.7816416,0.997109235,,-31.16198266,2.025494955,,1325.19,131.76625,0,32.092,0,32.092,0.007,0,0.007,22.526,1.067,-22.501,0.020237,1325.19
,110637500,0,2064,0,1322.594,25.5,110.6375,9.7816416,0.997109235,,22.69460324,-0.430614235,,1323.025,131.8625,0,32.092,0,32.092,0.007,0,0.007,22.526,1.068,-22.5,0.020236,1323.025
,110703750,0,2031,0,1322.614,25.5,110.70375,9.7816416,0.997109235,,-10.54419195,1.755166874,,1320.859,131.95875,0,32.092,0,32.092,0.007,0,0.007,22.525,1.07,-22.5,0.020235,1320.859
,110770000,0,2045,0,1317.312,25.5,110.77,9.7816416,0.997109235,,3.797048512,-1.381215493,,1318.693,132.055,0,32.092,0,32.092,0.007,0,0.007,22.525,1.071,-22.499,0.020235,1318.693
,110836250,0,2045,0,1315.189,25.5,110.83625,9.7816416,0.997109235,,3.032301846,-1.339431148,,1316.528,132.15125,0,32.092,0,32.092,0.007,0,0.007,22.524,1.072,-22.498,0.020234,1316.528
